ID,Time_real,Time_pred_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
0x9d32 ,44.0,3.0,0.0,0.00010283925776883523,0.000373351218421641,0.008447856873614849,0.38381589675556405,0.24641338351080216,0.3597741767270556,0.001072495656772398,0.0
0x50af ,22.0,2.0,0.03988093548522232,0.2855080369634054,0.3389280617946911,0.33398752881934946,0.0012546229194173421,0.00044081401791485817,0.0,0.0,0.0
0x113f ,28.0,2.5,0.001885897956300279,0.0050233516573728355,0.30753589955584976,0.4301107865444628,0.2553946629734283,4.9401312586184533e-05,0.0,0.0,0.0
0x7f0d ,13.0,1.5,0.41865435453480576,0.4663482227705994,0.07823025107292629,0.03649294697843672,0.00012373806929092367,0.0,1.4880952380952381e-05,0.00012072466917801605,1.4880952380952381e-05
0x692b ,18.0,1.5,0.3057846202546533,0.6926447185105031,0.0013620967937022232,0.0002085644411413441,0.0,0.0,0.0,0.0,0.0
0x9573 ,40.0,3.5,0.0,0.0,0.0,0.0,0.3379576745429191,0.3495541174065531,0.31110840784708,0.001379800203447031,0.0
0x5176 ,11.0,2.0,0.1382632905483405,0.2740720977984866,0.29872217530509904,0.28890219489938324,4.024144869215292e-05,0.0,0.0,0.0,0.0
0x6461 ,10.0,1.0,0.3990595580763612,0.3776552043319165,0.11108693162491728,0.11219830596680469,0.0,0.0,0.0,0.0,0.0
0xd5d6 ,17.0,2.5,0.17769004101373037,0.26671993239563246,0.2511811357368769,0.303527850291059,0.0007056307602258611,0.00017540980247520693,0.0,0.0,0.0
0x8546 ,18.0,1.0,0.5568040394425657,0.4263292307693068,0.011033647714810689,0.005810970116680943,2.2111956636016617e-05,0.0,0.0,0.0,0.0
0xa03a ,31.0,3.0,0.0,0.0,0.0,3.6659108087679516e-05,0.44001159151671815,0.27561437920651866,0.28384757425030904,0.0002173336867214418,0.0002724622316459051
0x9be5 ,15.0,1.5,0.0,0.9984857717918642,1.7899930171103616e-05,0.0007024513137416879,0.00047207985139680617,0.00032179711282615344,0.0,0.0,0.0
0xca1 ,10.0,1.5,0.33871840958239835,0.5467170038231488,0.06576977543333833,0.0486360730614215,0.00015873809969250497,0.0,0.0,0.0,0.0
0x8053 ,15.0,2.0,0.002204975717976768,0.29346087774181356,0.3946112052204234,0.309635861463601,8.707985618629811e-05,0.0,0.0,0.0,0.0
0x50f3 ,33.0,3.0,6.002400960384154e-06,0.0009695154657607723,0.01084921789278521,0.29655661660976257,0.33876265278059803,0.2034764623677223,0.12415529590376398,0.012859454511277653,0.012364782067369587
0x1963 ,20.0,2.0,0.14606765648990389,0.24867771362427288,0.37374249775461643,0.22898471608371443,0.0022622851454099997,0.0002651309020828267,0.0,0.0,0.0
0x9502 ,25.0,2.5,0.0009854864081056637,0.0049219007248733175,0.41627059183354853,0.5587013250843335,0.016800578023368644,0.0022054485591778204,0.00011466936659230887,0.0,0.0
